I210702,22:23:56.787181,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.791734,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.796264,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.800101,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.803661,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.807566,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.811462,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.815123,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.818856,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.822700,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.826358,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.830159,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.834300,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.838580,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.842460,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.845978,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.849794,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.854452,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.857778,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.861737,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.865588,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.869755,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.873634,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.877150,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.881144,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.885645,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.891009,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.895836,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.901212,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.906232,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.911170,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.916706,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.921716,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.927088,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.932904,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.937880,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.943197,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.948220,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.953580,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.958460,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.963593,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.968920,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.974025,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.979572,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.984605,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.989744,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:56.995821,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.001721,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.008461,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.014237,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.019300,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.024698,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.029860,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.035141,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.041244,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.046983,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.052361,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.057566,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.062665,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.067625,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.072634,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.077989,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.081727,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.085787,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.089203,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.092763,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.096453,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.100502,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.104193,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.108135,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.111984,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.115727,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.121031,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.125485,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.129951,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.135597,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.140846,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.146611,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.152296,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.157946,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.162152,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.167651,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.173178,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.178159,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.183504,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.188488,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.193474,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.199200,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.205547,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.211017,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.216185,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.223009,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.229137,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.236016,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.242699,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.247806,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.252953,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.258148,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.263244,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.268495,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.273596,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.278674,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.282830,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.286460,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.290196,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.294352,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.298211,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.301852,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.305892,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.310444,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.314348,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.317783,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.322540,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.326028,127.0.0.1:7229,hostnossl,root,sonar,INSERT
I210702,22:23:57.418604,127.0.0.1:7229,hostnossl,root,sonar,SELECT
